216,как,как,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#270.394#270.665
217,раз,раз,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#270.665#270.936
218,когда,когда,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#270.936#271.207
219,пойдёт,пойти,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#271.207#271.478
220,волна,волна,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#271.478#271.749
221,хайпа,хайп,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#271.749#272.02
222,/,/,PUNCT,_,_,_,_,_,@rpt1990f-words#@rpt1990f#272.02#272.291
223,ты,ты,PRON,_,Case=Nom|Number=Sing|Person=2,_,_,_,@rpt1990f-words#@rpt1990f#272.291#272.562
224,хочешь,хотеть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#272.562#272.833
225,закрыть,закрыть,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#272.833#273.104
226,все,весь,DET,_,Case=Acc|Number=Plur,_,_,_,@rpt1990f-words#@rpt1990f#273.104#273.375
227,соцсети,соцсеть,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur,_,_,_,@rpt1990f-words#@rpt1990f#273.375#273.646
228,?,?,PUNCT,_,_,_,_,_,@rpt1990f-words#@rpt1990f#273.646#273.929
229,нам,мы,PRON,_,Case=Dat|Number=Plur|Person=1,_,_,_,@rpt1990f-words#@rpt1990f#301.987#302.247
230,хочется,хотеться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@rpt1990f-words#@rpt1990f#302.247#302.507
231,всем,весь,DET,_,Case=Dat|Number=Plur,_,_,_,@rpt1990f-words#@rpt1990f#302.507#302.767
232,лучшей,лучший,ADJ,_,Case=Gen|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#302.767#303.027
233,жизни,жизнь,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#303.027#303.287
234,поэтому,поэтому,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#303.287#303.547
235,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@rpt1990f-words#@rpt1990f#303.547#303.807
236,показываем,показывать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#303.807#304.067
237,все,весь,DET,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#304.067#304.327
238,самое,самый,ADJ,_,Case=Acc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#304.327#304.587
239,лучшее,лучший,ADJ,_,Case=Acc|Degree=Sup|Gender=Neut|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#304.587#304.847
240,ведь,ведь,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#304.847#305.107
241,/,/,PUNCT,_,_,_,_,_,@rpt1990f-words#@rpt1990f#305.107#305.367
242,так,так,ADV,_,Degree=Pos,_,_,_,@rpt1990f-words#@rpt1990f#305.367#305.627
243,много,много,ADV,_,Degree=Pos,_,_,_,@rpt1990f-words#@rpt1990f#305.627#305.887
244,говна,говно,ADJ,_,Degree=Pos|Gender=Fem|Number=Sing|Variant=Short,_,_,_,@rpt1990f-words#@rpt1990f#305.887#306.147
245,в,в,ADP,_,_,_,_,_,@rpt1990f-words#@rpt1990f#306.147#306.407
246,принципе,принцип,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#306.407#306.67
247,поэтому,поэтому,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#307.015#307.278
248,/,/,PUNCT,_,_,_,_,_,@rpt1990f-words#@rpt1990f#307.278#307.541
249,показывать,показывать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#307.541#307.804
250,еще,еще,ADV,_,Degree=Pos,_,_,_,@rpt1990f-words#@rpt1990f#307.804#308.067
251,как,как,SCONJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#308.067#308.33
252,ты,ты,PRON,_,Case=Nom|Number=Sing|Person=2,_,_,_,@rpt1990f-words#@rpt1990f#308.33#308.593
253,страдаешь,страдать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#308.593#308.856
254,добавлять,добавлять,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@rpt1990f-words#@rpt1990f#309.577#310.099
255,эээ,эээ,INTJ,_,_,_,_,_,@rpt1990f-words#@rpt1990f#310.695#311.113
256,негатива,негатив,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@rpt1990f-words#@rpt1990f#311.113#311.531
257,/,/,PUNCT,_,_,_,_,_,@rpt1990f-words#@rpt1990f#311.531#311.949
258,так,так,ADV,_,Degree=Pos,_,_,_,@rpt1990f-words#@rpt1990f#311.949#312.367
259,не,не,PART,_,_,_,_,_,@rpt1990f-words#@rpt1990f#312.367#312.785
260,хочется,хотеться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@rpt1990f-words#@rpt1990f#312.785#313.206
261,ну,ну,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#4.686#4.867
262,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#4.867#5.048
263,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#5.048#5.229
264,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#5.229#5.41
265,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#5.41#5.593
266,ага,ага,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#6.372#7.058
267,ну,ну,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#13.023#13.286
268,во-первых,во-первых,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#13.286#13.549
269,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#13.549#13.812
270,у,у,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#13.812#14.075
271,меня,я,PRON,_,Case=Gen|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#14.075#14.338
272,очень,очень,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#14.338#14.601
273,неформатная,неформатный,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#14.601#14.864
274,песня,песня,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#14.864#15.127
275,для,для,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#15.127#15.39
276,евровидения,евровидение,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#15.39#15.653
277,в,в,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#15.653#15.916
278,этот,этот,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#15.916#16.179
279,раз,раз,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#16.179#16.442
280,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#16.442#16.705
281,она,она,PRON,_,Case=Nom|Gender=Fem|Number=Sing|Person=3,_,_,_,@svl1983m-words#@svl1983m#16.705#16.968
282,либо,либо,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#16.968#17.231
283,зайдёт,зайти,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#17.231#17.494
284,либо,либо,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#17.494#17.757
285,не,не,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#17.757#18.02
286,зайдёт,зайти,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#18.02#18.283
287,вообще,вообще,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#18.283#18.546
288,ээ,ээ,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#18.546#18.825
289,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#19.0#19.248
290,собс...,собственно,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#19.248#19.496
291,собственно,собственно,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#19.496#19.744
292,и,и,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#19.744#19.992
293,произошло,произойти,VERB,_,Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#19.992#20.24
294,так,так,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#20.24#20.488
295,с,с,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#20.488#20.736
296,эм,эм,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#20.736#20.988
297,эмм,эмм,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#21.29#21.613
298,отзывами,отзыв,NOUN,_,Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur,_,_,_,@svl1983m-words#@svl1983m#21.613#21.936
299,по,по,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#21.936#22.259
300,песне,песня,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#22.259#22.582
301,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#22.582#22.905
302,потому,потому,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#22.905#23.228
303,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#23.228#23.551
304,кто-то,кто-то,PRON,_,Case=Nom,_,_,_,@svl1983m-words#@svl1983m#23.551#23.874
305,считает,считать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#23.874#24.197
306,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#24.197#24.52
307,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#24.52#24.843
308,гениальная,гениальный,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#24.843#25.174
309,и,и,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#25.627#25.822
310,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#25.822#26.017
311,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#26.017#26.212
312,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#26.212#26.407
313,ну,ну,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#26.407#26.602
314,просто,просто,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#26.602#26.802
315,выше,выше,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#27.604#27.813
316,всех,все,DET,_,Case=Gen|Number=Plur,_,_,_,@svl1983m-words#@svl1983m#27.813#28.022
317,похвал,похвала,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@svl1983m-words#@svl1983m#28.022#28.231
318,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#28.231#28.44
319,кто-то,кто-то,PRON,_,Case=Nom,_,_,_,@svl1983m-words#@svl1983m#28.44#28.649
320,говорит,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#28.649#28.858
321,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#28.858#29.067
322,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#29.067#29.276
323,не,не,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#29.276#29.485
324,формат,формат,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#29.485#29.694
325,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#29.694#29.903
326,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#29.903#30.112
327,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#30.112#30.321
328,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#30.321#30.53
329,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#30.53#30.739
330,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#30.739#30.948
331,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#30.948#31.157
332,не,не,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#31.157#31.366
333,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#31.366#31.575
334,ээ,ээ,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#31.575#31.784
335,евровидение,евровидение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#31.784#31.993
336,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#31.993#32.202
337,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#32.202#32.411
338,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#32.411#32.62
339,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#32.62#32.829
340,скучно,скучно,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#32.829#33.038
341,и,и,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#33.038#33.247
342,все,все,PRON,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#33.247#33.456
343,остальное,остальной,ADJ,_,Case=Acc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#33.456#33.686
344,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#40.0#40.293
345,думаю,думать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#40.293#40.586
346,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#40.586#40.879
347,главный,главный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#40.879#41.172
348,мой,мой,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#41.172#41.465
349,конкурент,конкурент,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#41.465#41.758
350,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#41.758#42.051
351,наверное,наверное,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#42.051#42.344
352,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#42.344#42.637
353,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#42.637#42.93
354,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#42.93#43.223
355,сам,сам,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#43.223#43.516
356,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#43.516#43.809
357,аа,аа,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#43.809#44.102
358,образца,образец,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#44.102#44.395
359,две,два,NUM,_,Animacy=Inan|Case=Acc|Gender=Fem,_,_,_,@svl1983m-words#@svl1983m#44.395#44.688
360,тысячи,тысяча,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur,_,_,_,@svl1983m-words#@svl1983m#44.688#44.981
361,шестнадцатого,шестнадцатый,ADJ,_,Case=Gen|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#44.981#45.274
362,года,год,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#45.274#45.581
363,и,и,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#46.43#47.215
364,ээ,ээ,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#47.215#48.0
365,та...,тот,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#48.534#48.792
366,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#48.792#49.05
367,та...,тот,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#49.05#49.308
368,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#49.308#49.566
369,то,тот,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#49.566#49.824
370,ощущение,ощущение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#49.824#50.082
371,у,у,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#50.082#50.34
372,людей,человек,NOUN,_,Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@svl1983m-words#@svl1983m#50.34#50.598
373,от,от,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#50.598#50.856
374,конкурса,конкурс,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#50.856#51.114
375,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#51.114#51.372
376,которое,который,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#51.372#51.63
377,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#51.63#51.888
378,тогда,тогда,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#51.888#52.146
379,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#52.146#52.404
380,потому,потому,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#52.404#52.662
381,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#52.662#52.92
382,меня,я,PRON,_,Case=Acc|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#52.92#53.178
383,скорее,скорее,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#53.178#53.436
384,всего,все,PRON,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#53.436#53.694
385,будут,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#53.694#53.952
386,сравнивать,сравнивать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#53.952#54.21
387,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#54.21#54.468
388,с,с,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#54.468#54.726
389,самим,сам,ADJ,_,Case=Ins|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#54.726#54.984
390,собой,себя,PRON,_,Case=Ins,_,_,_,@svl1983m-words#@svl1983m#54.984#55.267
391,и,и,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#55.546#56.302
392,ощущение,ощущение,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#56.5#56.743
393,от,от,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#56.743#56.986
394,потому,потому,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#56.986#57.229
395,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#57.229#57.472
396,тот,тот,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#57.472#57.715
397,ко...,ко...,X,_,_,_,_,_,@svl1983m-words#@svl1983m#57.715#57.958
398,тот,тот,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#57.958#58.201
399,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#58.201#58.444
400,номер,номер,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#58.444#58.687
401,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#58.687#58.93
402,тот...,тот,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#58.93#59.174
403,э,э,INTJ,_,_,_,_,_,@svl1983m-words#@svl1983m#59.662#59.924
404,та,тот,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#59.924#60.186
405,песня,песня,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#60.186#60.448
406,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#60.448#60.71
407,произвела,произвести,VERB,_,Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#60.71#60.972
408,вау,вау,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@svl1983m-words#@svl1983m#60.972#61.234
409,эффект,эффект,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#61.234#61.5
410,нет,нет,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#66.28#66.547
411,потому,потому,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#66.547#66.814
412,что,что,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#66.814#67.081
413,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#67.081#67.348
414,за,за,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#67.348#67.615
415,эту,этот,DET,_,Case=Acc|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#67.615#67.882
416,песню,песня,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#67.882#68.149
417,никогда,никогда,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#68.149#68.416
418,не,не,PART,_,_,_,_,_,@svl1983m-words#@svl1983m#68.416#68.683
419,будет,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#68.683#68.95
420,стыдно,стыдно,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#68.95#69.217
421,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#69.217#69.484
422,она,она,PRON,_,Case=Nom|Gender=Fem|Number=Sing|Person=3,_,_,_,@svl1983m-words#@svl1983m#69.484#69.751
423,другого,другой,ADJ,_,Case=Gen|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#69.751#70.018
424,уровня,уровень,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#70.018#70.285
425,и,и,CCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#70.285#70.552
426,она,она,PRON,_,Case=Nom|Gender=Fem|Number=Sing|Person=3,_,_,_,@svl1983m-words#@svl1983m#70.552#70.819
427,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#70.819#71.086
428,вне,вне,ADP,_,_,_,_,_,@svl1983m-words#@svl1983m#71.086#71.353
429,времени,время,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#71.353#71.62
430,/,/,PUNCT,_,_,_,_,_,@svl1983m-words#@svl1983m#71.62#71.887
431,это,это,PRED,_,_,_,_,_,@svl1983m-words#@svl1983m#71.887#72.154
432,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#72.154#72.421
433,осознанный,осознанный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#72.421#72.688
434,выбор,выбор,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#72.688#72.955
435,сделать,сделать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#72.955#73.222
436,подобную,подобный,ADJ,_,Case=Acc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#73.222#73.489
437,песню,песня,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#73.489#73.779
438,песню,песня,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@svl1983m-words#@svl1983m#74.6#74.939
439,неформат,неформатый,ADJ,_,Degree=Pos|Gender=Fem|Number=Sing|Variant=Short,_,_,_,@svl1983m-words#@svl1983m#74.939#75.279
440,если,если,SCONJ,_,_,_,_,_,@svl1983m-words#@svl1983m#75.569#75.791
441,б,бы,AUX,_,_,_,_,_,@svl1983m-words#@svl1983m#75.791#76.013
442,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@svl1983m-words#@svl1983m#76.013#76.235
443,поехал,поехать,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@svl1983m-words#@svl1983m#76.235#76.457
444,вновь,вновь,ADV,_,Degree=Pos,_,_,_,@svl1983m-words#@svl1983m#76.457#76.679
